case_id,target_zone,lockup_trace,operation_count,paper_stock,humidity_band,forme_orientation,impression_force,ink_spread_pct,paper_lift_pct,slip_risk_pct,count_shift,count_split,count_tighten,count_relief,count_swell,count_smear,count_clamp,count_rotate,operation_bin_private,force_bin_private,structure_private
lp_92f299db9c9d941,Z0,PLACE Z0 WOOD 17; PLACE Z5 WOOD 12; PLACE Z6 METAL 31; PLACE Z2 QUOIN 31; TIGHTEN Z4 0.31 0.08; ROTATE 3; SMEAR Z7 0.07 0.16; SMEAR Z2 0.07 0.09; ROTATE 2; CLAMP Z5 18; ROTATE 3; SHIFT Z2 Z5 13 0.12; SHIFT Z0 Z6 8 0.07; SPLIT Z5 Z1 Z6 22 0.50 0.00; RELIEF Z0 0.28 0.05; ROTATE 2; SMEAR Z3 0.03 0.16; RELIEF Z0 0.28 0.11; CLAMP Z3 18; TIGHTEN Z3 0.04 0.08; SPLIT Z4 Z3 Z5 9 0.80 0.00; SPLIT Z2 Z7 Z2 15 0.80 0.04; SWELL Z3 0.22 0.04; SHIFT Z3 Z4 13 0.00; TIGHTEN Z4 0.10 0.08; SHIFT Z2 Z5 5 0.03; SWELL Z5 0.02 0.18; SWELL Z5 0.22 0.04; TIGHTEN Z3 0.18 0.03; CLAMP Z3 18; SHIFT Z4 Z5 5 0.12; SHIFT Z0 Z2 3 0.03; SPLIT Z3 Z3 Z2 5 0.65 0.04; SWELL Z3 0.02 0.10; SHIFT Z7 Z3 3 0.12; RELIEF Z7 0.28 0.11; ROTATE 5; SHIFT Z7 Z2 3 0.07; SPLIT Z7 Z0 Z6 15 0.50 0.09; RELIEF Z0 0.16 0.11; CLAMP Z7 18; TIGHTEN Z7 0.31 0.03; SMEAR Z4 0.24 0.04; RELIEF Z7 0.04 0.00; SWELL Z2 0.06 0.18,45,rag,damp,east,9.419843,24.728436,51.959517,23.312047,8,5,5,5,5,4,4,5,long,low,rotate
lp_c909a0ddb1987df,Z7,PLACE Z7 SPACER 8; PLACE Z0 SPACER 23; PLACE Z1 METAL 12; ROTATE 7; SWELL Z2 0.06 0.04; SPLIT Z7 Z0 Z4 9 0.80 0.00; TIGHTEN Z4 0.31 0.14; SPLIT Z0 Z5 Z4 22 0.65 0.09; SHIFT Z6 Z3 5 0.00; SHIFT Z4 Z0 19 0.03; TIGHTEN Z2 0.04 0.00; SMEAR Z6 0.03 0.16; SPLIT Z5 Z3 Z4 9 0.50 0.09; SPLIT Z4 Z5 Z3 9 0.80 0.04; SWELL Z3 0.13 0.00; SWELL Z5 0.22 0.00; TIGHTEN Z3 0.04 0.00; SWELL Z1 0.06 0.10; ROTATE 7; SHIFT Z7 Z6 13 0.00; RELIEF Z3 0.16 0.00; CLAMP Z2 60; RELIEF Z4 0.09 0.11; TIGHTEN Z0 0.18 0.00; ROTATE 1; CLAMP Z6 60; SPLIT Z5 Z1 Z7 5 0.20 0.09; SWELL Z4 0.02 0.10; SWELL Z3 0.22 0.10; SPLIT Z6 Z3 Z0 22 0.35 0.09; SHIFT Z3 Z0 5 0.00; TIGHTEN Z3 0.10 0.14; TIGHTEN Z1 0.18 0.03; SHIFT Z7 Z2 13 0.07; SWELL Z6 0.06 0.10; ROTATE 5; TIGHTEN Z3 0.31 0.08; TIGHTEN Z2 0.10 0.14; RELIEF Z3 0.04 0.20; TIGHTEN Z7 0.04 0.14; ROTATE 1; SMEAR Z6 0.14 0.04; CLAMP Z1 18; SPLIT Z5 Z7 Z5 5 0.80 0.04,44,vellum,dry,west,7.808363,20.527658,64.129203,15.343139,5,7,9,3,7,2,3,5,medium,low,rotate
lp_db4c980ee9a98be,Z7,PLACE Z6 METAL 12; PLACE Z7 QUOIN 12; PLACE Z0 SPACER 17; PLACE Z4 SPACER 12; SPLIT Z4 Z2 Z3 9 0.35 0.00; RELIEF Z0 0.09 0.11; SWELL Z6 0.13 0.00; SPLIT Z6 Z1 Z3 9 0.20 0.04; ROTATE 5; TIGHTEN Z5 0.18 0.03; SWELL Z4 0.13 0.18; SHIFT Z7 Z6 8 0.03; SMEAR Z0 0.14 0.04; RELIEF Z1 0.04 0.00; TIGHTEN Z0 0.04 0.14; SHIFT Z4 Z2 5 0.07; SMEAR Z5 0.03 0.00; SHIFT Z4 Z3 3 0.00; TIGHTEN Z3 0.18 0.08; SMEAR Z2 0.07 0.04; SPLIT Z0 Z6 Z1 9 0.65 0.04; SPLIT Z6 Z7 Z6 15 0.35 0.04; SHIFT Z7 Z2 5 0.12; SHIFT Z4 Z7 13 0.07; TIGHTEN Z4 0.18 0.08; CLAMP Z3 42; RELIEF Z0 0.04 0.20; SMEAR Z1 0.07 0.00; SHIFT Z1 Z1 19 0.07; SHIFT Z2 Z1 13 0.12; RELIEF Z2 0.04 0.20; SWELL Z6 0.13 0.00; SMEAR Z7 0.03 0.16; SWELL Z3 0.02 0.04; RELIEF Z0 0.09 0.20; CLAMP Z4 28; SMEAR Z2 0.24 0.16; SMEAR Z7 0.07 0.04; RELIEF Z4 0.09 0.20; TIGHTEN Z0 0.04 0.14; TIGHTEN Z1 0.10 0.14; ROTATE 3; SHIFT Z0 Z0 3 0.03; RELIEF Z1 0.09 0.05; SMEAR Z7 0.24 0.00; SWELL Z4 0.22 0.00; ROTATE 2; TIGHTEN Z5 0.10 0.14; SWELL Z1 0.13 0.00; ROTATE 5,50,newsprint,steady,north,15.449483,15.279498,62.484016,22.236486,8,4,7,7,6,8,2,4,long,mid,rotate
lp_25a935b5e7e3337,Z7,PLACE Z1 WOOD 31; PLACE Z2 SPACER 23; PLACE Z5 METAL 23; CLAMP Z1 28; SPLIT Z1 Z0 Z3 22 0.80 0.00; CLAMP Z1 28; CLAMP Z0 60; SPLIT Z5 Z7 Z6 5 0.35 0.04; SPLIT Z5 Z4 Z6 5 0.20 0.04; SWELL Z5 0.13 0.04; TIGHTEN Z1 0.10 0.14; RELIEF Z4 0.09 0.11; TIGHTEN Z1 0.10 0.14; TIGHTEN Z6 0.18 0.00; SHIFT Z7 Z6 13 0.07; TIGHTEN Z1 0.31 0.14; SWELL Z1 0.22 0.00; TIGHTEN Z4 0.31 0.08; SPLIT Z1 Z7 Z3 9 0.35 0.09; SMEAR Z2 0.24 0.04; SWELL Z7 0.02 0.00; TIGHTEN Z6 0.31 0.08; RELIEF Z1 0.04 0.00; CLAMP Z3 28; RELIEF Z4 0.28 0.20; SMEAR Z6 0.03 0.09; SPLIT Z7 Z6 Z0 9 0.65 0.04; SHIFT Z0 Z0 13 0.12; SMEAR Z7 0.03 0.00; TIGHTEN Z7 0.10 0.03; TIGHTEN Z3 0.04 0.03; TIGHTEN Z7 0.10 0.00; SHIFT Z2 Z0 19 0.03; TIGHTEN Z7 0.10 0.14; SHIFT Z3 Z0 3 0.00; SHIFT Z4 Z0 19 0.03; TIGHTEN Z1 0.04 0.03; SPLIT Z6 Z3 Z4 5 0.20 0.04; ROTATE 7; SHIFT Z3 Z2 13 0.12; TIGHTEN Z1 0.31 0.00; TIGHTEN Z5 0.31 0.03; TIGHTEN Z7 0.04 0.03; SHIFT Z2 Z1 8 0.03; TIGHTEN Z7 0.04 0.03; ROTATE 1; TIGHTEN Z1 0.31 0.14; SPLIT Z1 Z0 Z6 9 0.35 0.00; RELIEF Z0 0.28 0.00,49,rag,steady,east,1.65968,14.157423,0.0,85.842577,7,7,16,4,3,3,4,2,long,low,smear
lp_0b3cd99d1c49549,Z3,PLACE Z3 WOOD 31; PLACE Z2 WOOD 8; PLACE Z7 SPACER 17; PLACE Z6 QUOIN 8; RELIEF Z5 0.09 0.05; TIGHTEN Z4 0.04 0.00; RELIEF Z4 0.09 0.11; ROTATE 2; SWELL Z3 0.13 0.04; ROTATE 3; SWELL Z5 0.22 0.10; SPLIT Z4 Z7 Z4 15 0.20 0.04; TIGHTEN Z4 0.18 0.03; SWELL Z7 0.13 0.10; TIGHTEN Z1 0.31 0.08; TIGHTEN Z0 0.31 0.08; RELIEF Z6 0.28 0.11; RELIEF Z5 0.04 0.00; SHIFT Z0 Z1 13 0.07; CLAMP Z7 18; SMEAR Z0 0.24 0.04; ROTATE 3; SPLIT Z3 Z7 Z2 9 0.80 0.04; SPLIT Z6 Z7 Z6 5 0.35 0.04; SHIFT Z7 Z3 8 0.07; SHIFT Z7 Z1 13 0.12; SWELL Z1 0.13 0.04; CLAMP Z0 42; CLAMP Z1 28; TIGHTEN Z3 0.18 0.08; SMEAR Z2 0.03 0.04; SHIFT Z2 Z7 3 0.07; RELIEF Z1 0.09 0.00; SHIFT Z3 Z7 5 0.00; RELIEF Z4 0.16 0.20; ROTATE 5,36,rag,steady,south,5.422024,24.189475,22.834496,52.97603,5,3,5,6,4,2,3,4,medium,low,rotate
lp_4a5fc29e71b2ac6,Z6,PLACE Z3 QUOIN 12; PLACE Z7 QUOIN 17; PLACE Z1 QUOIN 12; SWELL Z7 0.13 0.04; SMEAR Z1 0.03 0.04; ROTATE 1; SHIFT Z0 Z1 5 0.07; CLAMP Z5 28; SPLIT Z0 Z3 Z0 9 0.20 0.04; TIGHTEN Z2 0.04 0.03; SHIFT Z3 Z5 8 0.07; TIGHTEN Z5 0.04 0.00; SHIFT Z1 Z4 13 0.12; CLAMP Z4 60; TIGHTEN Z7 0.31 0.03; SHIFT Z4 Z4 8 0.00; RELIEF Z4 0.28 0.00; ROTATE 1; SWELL Z1 0.06 0.00; RELIEF Z5 0.16 0.00; TIGHTEN Z5 0.10 0.03; TIGHTEN Z7 0.31 0.08; SPLIT Z3 Z0 Z3 5 0.65 0.04; RELIEF Z5 0.16 0.20; SHIFT Z1 Z1 5 0.03; RELIEF Z7 0.28 0.20; SPLIT Z5 Z6 Z5 5 0.80 0.00; SWELL Z3 0.13 0.00; ROTATE 7; RELIEF Z3 0.28 0.05; SPLIT Z0 Z2 Z7 5 0.20 0.00; RELIEF Z3 0.04 0.11,32,vellum,dry,south,0.52808,0.0,75.123417,24.876583,5,4,5,6,3,1,2,3,short,empty,rotate
lp_9442c6a252fb325,Z1,PLACE Z4 METAL 31; PLACE Z3 SPACER 23; PLACE Z5 METAL 8; PLACE Z6 WOOD 23; PLACE Z2 METAL 31; SHIFT Z4 Z5 5 0.03; SWELL Z5 0.06 0.00; ROTATE 3; SMEAR Z3 0.24 0.04; SWELL Z6 0.22 0.04; TIGHTEN Z1 0.31 0.08; RELIEF Z0 0.16 0.00; SPLIT Z0 Z6 Z4 9 0.80 0.04; CLAMP Z6 18; SPLIT Z4 Z1 Z5 9 0.20 0.00; SPLIT Z5 Z1 Z5 5 0.65 0.09; RELIEF Z4 0.16 0.20; SHIFT Z5 Z4 3 0.12; SHIFT Z0 Z3 13 0.03; CLAMP Z6 28; SPLIT Z7 Z2 Z1 15 0.20 0.04; SHIFT Z7 Z6 19 0.07; TIGHTEN Z2 0.10 0.08; SHIFT Z5 Z1 8 0.00; RELIEF Z2 0.04 0.05; TIGHTEN Z5 0.04 0.00; SPLIT Z6 Z3 Z7 22 0.35 0.04; RELIEF Z5 0.09 0.00; ROTATE 2; SMEAR Z4 0.07 0.09; SHIFT Z0 Z3 13 0.12; TIGHTEN Z4 0.18 0.14; CLAMP Z2 18; TIGHTEN Z0 0.10 0.00,34,vellum,steady,north,7.257087,29.911747,60.881732,9.206521,6,5,5,4,2,2,3,2,short,low,relief
lp_bf7b4c37d30436f,Z1,PLACE Z5 WOOD 12; PLACE Z7 QUOIN 17; PLACE Z3 SPACER 17; CLAMP Z2 28; SMEAR Z2 0.07 0.16; SWELL Z1 0.13 0.10; TIGHTEN Z6 0.31 0.00; TIGHTEN Z5 0.04 0.00; RELIEF Z7 0.28 0.05; ROTATE 7; SHIFT Z6 Z7 13 0.00; SHIFT Z4 Z4 13 0.12; SPLIT Z7 Z7 Z6 15 0.20 0.09; CLAMP Z0 18; SWELL Z2 0.13 0.18; SMEAR Z3 0.07 0.00; SWELL Z0 0.13 0.10; SWELL Z0 0.22 0.00; RELIEF Z3 0.28 0.05; ROTATE 5; TIGHTEN Z5 0.10 0.03; RELIEF Z5 0.28 0.00; CLAMP Z6 60; SPLIT Z3 Z5 Z2 9 0.50 0.04; RELIEF Z0 0.16 0.00; SHIFT Z7 Z1 13 0.07; RELIEF Z0 0.16 0.11; SPLIT Z7 Z5 Z4 5 0.50 0.04; SMEAR Z3 0.07 0.09; CLAMP Z6 18; ROTATE 3; SPLIT Z4 Z7 Z0 5 0.65 0.09; CLAMP Z0 28; SHIFT Z5 Z3 13 0.07; SWELL Z4 0.22 0.04; CLAMP Z6 60; SMEAR Z7 0.14 0.16; SWELL Z2 0.02 0.04; RELIEF Z0 0.16 0.20; CLAMP Z5 42; SPLIT Z3 Z2 Z4 15 0.50 0.09; SPLIT Z0 Z7 Z6 22 0.80 0.09; SPLIT Z4 Z7 Z4 9 0.35 0.09; SMEAR Z7 0.24 0.09; ROTATE 3; SHIFT Z2 Z1 19 0.00; SHIFT Z5 Z5 13 0.00; SHIFT Z7 Z7 19 0.00; CLAMP Z1 28; SWELL Z4 0.02 0.18; SMEAR Z6 0.14 0.00,51,newsprint,dry,east,21.728672,32.65393,28.744321,38.601749,7,7,3,6,7,6,8,4,long,mid,rotate
lp_feffb2a4cf48e4c,Z7,PLACE Z4 QUOIN 12; PLACE Z7 SPACER 12; PLACE Z0 WOOD 23; PLACE Z5 METAL 12; PLACE Z2 METAL 17; SPLIT Z5 Z7 Z1 9 0.80 0.09; TIGHTEN Z1 0.04 0.14; SHIFT Z0 Z1 8 0.12; RELIEF Z0 0.09 0.11; SPLIT Z0 Z6 Z1 22 0.65 0.04; TIGHTEN Z5 0.10 0.00; SWELL Z3 0.22 0.04; SMEAR Z4 0.03 0.00; SHIFT Z4 Z7 8 0.07; SWELL Z5 0.13 0.04; SHIFT Z6 Z0 3 0.12; SPLIT Z1 Z1 Z6 9 0.65 0.09; SHIFT Z2 Z1 13 0.12; TIGHTEN Z3 0.18 0.03; SMEAR Z4 0.07 0.00; SHIFT Z6 Z1 3 0.07; SMEAR Z0 0.03 0.04; ROTATE 1; SWELL Z1 0.06 0.00; TIGHTEN Z2 0.10 0.00; ROTATE 2; RELIEF Z2 0.16 0.00; SMEAR Z5 0.24 0.09; TIGHTEN Z3 0.31 0.08; SMEAR Z6 0.03 0.04; SHIFT Z1 Z7 3 0.12; RELIEF Z1 0.09 0.11; ROTATE 1; TIGHTEN Z1 0.04 0.03; SMEAR Z4 0.14 0.09; SPLIT Z4 Z2 Z4 9 0.80 0.04; RELIEF Z0 0.28 0.11; SHIFT Z0 Z5 3 0.12; TIGHTEN Z0 0.04 0.14; RELIEF Z5 0.04 0.05; RELIEF Z2 0.28 0.05; SPLIT Z0 Z1 Z6 5 0.80 0.09; TIGHTEN Z1 0.04 0.14; SWELL Z7 0.06 0.00; SHIFT Z6 Z3 3 0.07,45,vellum,dry,west,3.769203,5.588522,76.006613,18.404866,8,5,8,6,4,6,0,3,long,low,rotate
lp_ae24dfdaaa8105c,Z0,PLACE Z1 SPACER 31; PLACE Z0 WOOD 17; PLACE Z5 METAL 31; PLACE Z4 WOOD 8; SWELL Z7 0.13 0.10; SWELL Z6 0.22 0.18; RELIEF Z7 0.28 0.20; SMEAR Z3 0.07 0.16; SHIFT Z4 Z3 13 0.07; CLAMP Z1 28; ROTATE 1; TIGHTEN Z5 0.10 0.14; RELIEF Z3 0.28 0.05; CLAMP Z7 42; TIGHTEN Z6 0.10 0.14; SHIFT Z4 Z7 13 0.00; SHIFT Z7 Z4 5 0.12; SPLIT Z6 Z5 Z1 5 0.65 0.00; SHIFT Z2 Z5 19 0.00; RELIEF Z0 0.28 0.00; SMEAR Z1 0.03 0.00; CLAMP Z4 28; ROTATE 5; SWELL Z6 0.22 0.10; SMEAR Z4 0.24 0.04; SHIFT Z2 Z7 8 0.00; SPLIT Z4 Z7 Z2 5 0.50 0.09; SPLIT Z1 Z0 Z3 15 0.35 0.04; SWELL Z7 0.02 0.10; SHIFT Z7 Z3 13 0.12; ROTATE 7; CLAMP Z2 60; TIGHTEN Z2 0.31 0.14; SMEAR Z1 0.14 0.00; SPLIT Z1 Z0 Z4 9 0.20 0.04; RELIEF Z5 0.04 0.20; SHIFT Z5 Z6 5 0.12; ROTATE 3; SHIFT Z1 Z3 13 0.00; SPLIT Z3 Z5 Z7 5 0.50 0.04; RELIEF Z3 0.16 0.20; SHIFT Z5 Z7 5 0.12; SHIFT Z2 Z7 8 0.07; ROTATE 2; SMEAR Z4 0.14 0.09,45,cotton,damp,north,0.0,0.0,0.0,0.0,10,5,3,5,4,5,4,5,long,empty,rotate
lp_a16a9509ac80aab,Z3,PLACE Z2 SPACER 17; PLACE Z6 METAL 8; PLACE Z1 WOOD 23; PLACE Z3 QUOIN 17; PLACE Z5 METAL 17; SWELL Z1 0.13 0.18; SHIFT Z3 Z7 19 0.03; SMEAR Z2 0.24 0.16; TIGHTEN Z0 0.10 0.03; RELIEF Z6 0.04 0.11; SPLIT Z1 Z5 Z3 15 0.65 0.00; CLAMP Z5 18; SMEAR Z2 0.03 0.04; SPLIT Z2 Z5 Z0 5 0.80 0.09; SHIFT Z0 Z5 3 0.07; SHIFT Z6 Z4 3 0.03; ROTATE 3; SWELL Z4 0.06 0.10; CLAMP Z2 28; SHIFT Z6 Z4 19 0.00; RELIEF Z4 0.09 0.11; SWELL Z6 0.13 0.18; SPLIT Z7 Z2 Z1 5 0.50 0.00; SWELL Z4 0.02 0.04; CLAMP Z2 42; SHIFT Z4 Z6 19 0.00; SWELL Z1 0.13 0.00; TIGHTEN Z6 0.31 0.14; RELIEF Z1 0.16 0.20; SHIFT Z6 Z4 5 0.00; SMEAR Z5 0.14 0.09; SPLIT Z0 Z2 Z4 9 0.80 0.04; TIGHTEN Z4 0.18 0.08; CLAMP Z0 42; SMEAR Z6 0.24 0.00; SHIFT Z1 Z7 19 0.03; SMEAR Z5 0.24 0.04; RELIEF Z7 0.28 0.11; SMEAR Z4 0.07 0.04,39,rag,dry,north,0.0,0.0,0.0,0.0,7,4,3,4,5,6,4,1,medium,empty,smear
lp_bbe8df6b3d2a9f1,Z3,PLACE Z1 WOOD 17; PLACE Z3 WOOD 17; PLACE Z2 SPACER 12; PLACE Z7 WOOD 8; PLACE Z4 QUOIN 8; TIGHTEN Z7 0.10 0.14; SPLIT Z7 Z0 Z7 5 0.35 0.09; ROTATE 5; TIGHTEN Z3 0.10 0.08; RELIEF Z0 0.09 0.20; RELIEF Z6 0.16 0.00; CLAMP Z5 18; SWELL Z0 0.06 0.10; SHIFT Z5 Z4 8 0.12; SHIFT Z0 Z4 5 0.12; TIGHTEN Z4 0.04 0.14; TIGHTEN Z5 0.04 0.14; SPLIT Z7 Z3 Z2 5 0.65 0.09; RELIEF Z1 0.04 0.05; RELIEF Z0 0.09 0.00; SHIFT Z0 Z1 19 0.12; TIGHTEN Z5 0.10 0.14; SHIFT Z1 Z1 8 0.00; CLAMP Z5 42; RELIEF Z1 0.04 0.05; SPLIT Z3 Z6 Z1 9 0.80 0.09; TIGHTEN Z3 0.10 0.08; SPLIT Z4 Z4 Z5 22 0.20 0.04; TIGHTEN Z4 0.31 0.08; RELIEF Z3 0.28 0.11; ROTATE 2; TIGHTEN Z0 0.10 0.14; ROTATE 3; SMEAR Z6 0.07 0.00; ROTATE 1; CLAMP Z6 42; ROTATE 2; SPLIT Z5 Z3 Z5 15 0.65 0.04; SWELL Z3 0.02 0.04,39,rag,dry,south,6.23423,25.360172,43.045355,31.594474,4,5,8,6,2,1,3,5,medium,low,rotate
lp_d435d3e1d7c482f,Z7,PLACE Z0 WOOD 31; PLACE Z4 QUOIN 23; PLACE Z1 WOOD 8; PLACE Z6 METAL 31; PLACE Z3 SPACER 23; SMEAR Z0 0.07 0.00; ROTATE 5; SPLIT Z1 Z7 Z6 5 0.35 0.00; SHIFT Z0 Z7 19 0.00; TIGHTEN Z6 0.18 0.00; SPLIT Z3 Z3 Z5 5 0.50 0.00; SPLIT Z3 Z3 Z4 9 0.65 0.04; SHIFT Z3 Z7 8 0.00; TIGHTEN Z5 0.31 0.03; TIGHTEN Z2 0.10 0.08; ROTATE 1; ROTATE 5; SHIFT Z4 Z5 13 0.07; SPLIT Z7 Z7 Z4 9 0.80 0.09; SMEAR Z5 0.03 0.09; RELIEF Z5 0.28 0.00; ROTATE 1; SMEAR Z6 0.24 0.00; RELIEF Z0 0.04 0.05; SPLIT Z6 Z1 Z7 15 0.35 0.04; SMEAR Z4 0.14 0.00; SPLIT Z4 Z6 Z1 9 0.80 0.09; SHIFT Z5 Z6 8 0.12; CLAMP Z0 42; SHIFT Z2 Z0 13 0.00; SMEAR Z7 0.14 0.04; ROTATE 3; SPLIT Z4 Z3 Z1 5 0.50 0.00; ROTATE 2; TIGHTEN Z1 0.04 0.00; CLAMP Z0 60; TIGHTEN Z0 0.10 0.08; RELIEF Z2 0.16 0.00; SHIFT Z0 Z0 5 0.00; ROTATE 1; SMEAR Z6 0.24 0.00; SPLIT Z2 Z1 Z3 9 0.50 0.09; SPLIT Z7 Z3 Z4 5 0.80 0.04; SWELL Z7 0.22 0.04; ROTATE 3; SWELL Z5 0.02 0.00; SPLIT Z0 Z1 Z2 9 0.80 0.04; ROTATE 5; SHIFT Z1 Z5 8 0.07,49,rag,dry,south,2.481958,35.753957,37.419827,26.826216,7,10,5,3,2,6,2,9,long,low,rotate
lp_26f39c55acf0925,Z5,PLACE Z7 QUOIN 17; PLACE Z0 WOOD 8; PLACE Z3 SPACER 17; PLACE Z2 WOOD 23; SMEAR Z7 0.24 0.09; SHIFT Z7 Z2 13 0.00; CLAMP Z4 42; TIGHTEN Z1 0.04 0.00; CLAMP Z6 42; SHIFT Z3 Z5 5 0.07; TIGHTEN Z5 0.31 0.08; ROTATE 5; SWELL Z7 0.02 0.18; RELIEF Z0 0.09 0.20; SWELL Z7 0.13 0.04; SHIFT Z4 Z5 13 0.00; SHIFT Z5 Z4 19 0.00; ROTATE 5; TIGHTEN Z3 0.04 0.00; TIGHTEN Z5 0.31 0.03; RELIEF Z7 0.28 0.11; RELIEF Z4 0.04 0.00; SMEAR Z4 0.24 0.00; SPLIT Z1 Z6 Z5 9 0.65 0.00; TIGHTEN Z5 0.10 0.00; SPLIT Z6 Z1 Z5 15 0.65 0.09; SWELL Z6 0.13 0.10; RELIEF Z5 0.28 0.20; ROTATE 1; RELIEF Z7 0.09 0.11; SMEAR Z2 0.24 0.16; RELIEF Z6 0.16 0.20; SHIFT Z0 Z2 3 0.12; RELIEF Z5 0.28 0.20; SHIFT Z5 Z0 19 0.12; SWELL Z1 0.22 0.10; SHIFT Z0 Z2 3 0.12; SHIFT Z0 Z4 8 0.12; CLAMP Z2 18; SPLIT Z5 Z4 Z3 22 0.35 0.04; SMEAR Z7 0.03 0.04; SPLIT Z2 Z6 Z2 22 0.80 0.00; TIGHTEN Z5 0.18 0.14; SHIFT Z4 Z5 3 0.12; SWELL Z3 0.22 0.00; SHIFT Z3 Z3 5 0.07; CLAMP Z7 60,47,cotton,steady,north,0.700687,36.771786,41.155612,22.072602,10,4,6,7,5,4,4,3,long,empty,rotate
lp_46dd7c64cd54bc4,Z6,PLACE Z2 QUOIN 8; PLACE Z7 SPACER 8; PLACE Z1 WOOD 23; SWELL Z1 0.06 0.10; ROTATE 7; SWELL Z2 0.22 0.00; ROTATE 3; TIGHTEN Z7 0.31 0.03; SHIFT Z4 Z4 13 0.12; SWELL Z0 0.06 0.00; RELIEF Z0 0.16 0.11; ROTATE 7; RELIEF Z5 0.04 0.11; SPLIT Z2 Z5 Z3 22 0.65 0.09; SMEAR Z1 0.24 0.09; TIGHTEN Z2 0.18 0.03; SWELL Z7 0.02 0.18; RELIEF Z5 0.28 0.05; ROTATE 3; SPLIT Z3 Z2 Z4 9 0.50 0.00; SHIFT Z0 Z4 19 0.12; RELIEF Z4 0.09 0.00; RELIEF Z3 0.09 0.11; SHIFT Z2 Z4 19 0.12; SMEAR Z2 0.24 0.04; SHIFT Z5 Z7 13 0.07; SHIFT Z7 Z0 3 0.00; TIGHTEN Z2 0.04 0.03; SHIFT Z4 Z4 5 0.07; SWELL Z4 0.13 0.04; ROTATE 3; SHIFT Z7 Z7 8 0.00; TIGHTEN Z7 0.31 0.14; SMEAR Z5 0.03 0.00; CLAMP Z7 60; TIGHTEN Z1 0.10 0.03; TIGHTEN Z2 0.31 0.08; SWELL Z2 0.06 0.00; TIGHTEN Z2 0.04 0.14; ROTATE 3; SHIFT Z2 Z1 13 0.00; RELIEF Z1 0.04 0.05; TIGHTEN Z3 0.10 0.14; RELIEF Z7 0.04 0.20; ROTATE 7; CLAMP Z1 42; SHIFT Z5 Z2 5 0.03; CLAMP Z3 18; SWELL Z7 0.22 0.04; SMEAR Z6 0.14 0.09; SHIFT Z3 Z3 5 0.12,51,cotton,damp,west,3.128,32.481402,45.247225,22.271373,10,2,8,7,7,4,3,7,long,low,rotate
lp_0cdaad99d6d916e,Z7,PLACE Z7 WOOD 8; PLACE Z3 WOOD 12; PLACE Z6 METAL 23; PLACE Z2 QUOIN 31; SHIFT Z6 Z7 8 0.12; SHIFT Z6 Z7 19 0.00; TIGHTEN Z3 0.04 0.14; SHIFT Z3 Z4 3 0.00; SHIFT Z3 Z4 5 0.00; TIGHTEN Z1 0.31 0.03; SPLIT Z7 Z7 Z0 9 0.50 0.00; RELIEF Z2 0.09 0.20; ROTATE 7; SMEAR Z2 0.03 0.00; SMEAR Z6 0.14 0.04; RELIEF Z7 0.04 0.00; SWELL Z7 0.13 0.00; SPLIT Z3 Z7 Z4 5 0.50 0.09; RELIEF Z1 0.09 0.11; ROTATE 7; SMEAR Z5 0.24 0.04; SHIFT Z5 Z5 3 0.12; CLAMP Z6 28; SPLIT Z6 Z6 Z0 9 0.20 0.09; ROTATE 1; SPLIT Z6 Z5 Z6 5 0.50 0.04; SMEAR Z2 0.14 0.04; SPLIT Z3 Z1 Z2 22 0.20 0.00; SMEAR Z3 0.03 0.00; RELIEF Z5 0.16 0.05; SMEAR Z4 0.14 0.00; TIGHTEN Z4 0.31 0.14; SPLIT Z1 Z1 Z6 5 0.20 0.00; RELIEF Z4 0.28 0.00,34,vellum,dry,east,7.070345,42.479695,36.75675,20.763555,5,6,3,5,1,6,1,3,short,low,rotate
